start_id,start_label,type,end_id,end_label,cantidad,pasillo,estanteria
5,Almacen,ALMACENA,373,Producto,147,P-6,E-17
8,Almacen,ALMACENA,2596,Producto,15,P-5,E-14
6,Almacen,ALMACENA,41,Producto,138,P-9,E-12
0,Almacen,ALMACENA,1048,Producto,77,P-4,E-2
6,Almacen,ALMACENA,1218,Producto,170,P-9,E-5
4,Almacen,ALMACENA,466,Producto,195,P-2,E-10
9,Almacen,ALMACENA,2270,Producto,5,P-1,E-18
6,Almacen,ALMACENA,1353,Producto,111,P-6,E-11
2,Almacen,ALMACENA,995,Producto,171,P-5,E-18
9,Almacen,ALMACENA,2830,Producto,25,P-8,E-1
1,Almacen,ALMACENA,2104,Producto,94,P-2,E-19
2,Almacen,ALMACENA,1665,Producto,47,P-8,E-18
9,Almacen,ALMACENA,2071,Producto,147,P-9,E-16
3,Almacen,ALMACENA,453,Producto,170,P-7,E-15
4,Almacen,ALMACENA,579,Producto,147,P-6,E-19
5,Almacen,ALMACENA,2551,Producto,199,P-4,E-17
5,Almacen,ALMACENA,2703,Producto,138,P-7,E-14
4,Almacen,ALMACENA,693,Producto,98,P-5,E-15
8,Almacen,ALMACENA,1814,Producto,7,P-6,E-11
2,Almacen,ALMACENA,2331,Producto,172,P-5,E-10
7,Almacen,ALMACENA,367,Producto,147,P-6,E-10
8,Almacen,ALMACENA,1193,Producto,177,P-5,E-12
0,Almacen,ALMACENA,2455,Producto,82,P-4,E-19
4,Almacen,ALMACENA,17,Producto,189,P-2,E-5
6,Almacen,ALMACENA,2976,Producto,149,P-4,E-19
4,Almacen,ALMACENA,2381,Producto,49,P-4,E-12
5,Almacen,ALMACENA,1893,Producto,123,P-3,E-8
1,Almacen,ALMACENA,876,Producto,200,P-4,E-8
3,Almacen,ALMACENA,2014,Producto,191,P-3,E-9
8,Almacen,ALMACENA,1897,Producto,188,P-6,E-5
3,Almacen,ALMACENA,2644,Producto,150,P-9,E-6
5,Almacen,ALMACENA,1548,Producto,26,P-4,E-16
4,Almacen,ALMACENA,1488,Producto,80,P-8,E-7
3,Almacen,ALMACENA,195,Producto,188,P-6,E-18
5,Almacen,ALMACENA,1091,Producto,40,P-4,E-17
9,Almacen,ALMACENA,2600,Producto,27,P-10,E-15
1,Almacen,ALMACENA,2662,Producto,19,P-1,E-7
2,Almacen,ALMACENA,87,Producto,181,P-3,E-13
8,Almacen,ALMACENA,1326,Producto,111,P-1,E-2
2,Almacen,ALMACENA,2206,Producto,41,P-2,E-10
4,Almacen,ALMACENA,220,Producto,164,P-3,E-18
6,Almacen,ALMACENA,1345,Producto,57,P-9,E-7
0,Almacen,ALMACENA,1654,Producto,88,P-8,E-15
1,Almacen,ALMACENA,1712,Producto,168,P-8,E-20
1,Almacen,ALMACENA,1271,Producto,37,P-9,E-5
1,Almacen,ALMACENA,2065,Producto,179,P-6,E-1
9,Almacen,ALMACENA,29,Producto,149,P-10,E-1
9,Almacen,ALMACENA,2275,Producto,103,P-3,E-20
7,Almacen,ALMACENA,2469,Producto,126,P-9,E-2
6,Almacen,ALMACENA,101,Producto,132,P-8,E-19
7,Almacen,ALMACENA,2825,Producto,193,P-1,E-14
2,Almacen,ALMACENA,2440,Producto,117,P-4,E-3
9,Almacen,ALMACENA,334,Producto,126,P-4,E-3
7,Almacen,ALMACENA,1597,Producto,72,P-9,E-8
1,Almacen,ALMACENA,1537,Producto,12,P-10,E-5
2,Almacen,ALMACENA,671,Producto,39,P-10,E-12
5,Almacen,ALMACENA,2761,Producto,119,P-7,E-13
9,Almacen,ALMACENA,447,Producto,194,P-10,E-20
0,Almacen,ALMACENA,1707,Producto,22,P-7,E-19
4,Almacen,ALMACENA,551,Producto,38,P-8,E-12
2,Almacen,ALMACENA,2875,Producto,117,P-1,E-16
1,Almacen,ALMACENA,2162,Producto,160,P-10,E-18
7,Almacen,ALMACENA,1488,Producto,149,P-10,E-17
9,Almacen,ALMACENA,2918,Producto,80,P-10,E-19
6,Almacen,ALMACENA,1905,Producto,148,P-3,E-2
4,Almacen,ALMACENA,1987,Producto,87,P-9,E-13
1,Almacen,ALMACENA,2215,Producto,187,P-2,E-18
7,Almacen,ALMACENA,1069,Producto,45,P-4,E-1
7,Almacen,ALMACENA,1326,Producto,26,P-2,E-10
5,Almacen,ALMACENA,1587,Producto,122,P-4,E-14
4,Almacen,ALMACENA,1940,Producto,122,P-3,E-15
7,Almacen,ALMACENA,1412,Producto,104,P-9,E-2
5,Almacen,ALMACENA,2797,Producto,111,P-6,E-14
9,Almacen,ALMACENA,1298,Producto,109,P-5,E-7
4,Almacen,ALMACENA,1666,Producto,150,P-8,E-5
3,Almacen,ALMACENA,1457,Producto,61,P-5,E-3
3,Almacen,ALMACENA,779,Producto,187,P-1,E-4
8,Almacen,ALMACENA,557,Producto,192,P-8,E-19
6,Almacen,ALMACENA,23,Producto,92,P-8,E-8
3,Almacen,ALMACENA,477,Producto,96,P-4,E-2
8,Almacen,ALMACENA,763,Producto,107,P-3,E-6
7,Almacen,ALMACENA,2712,Producto,17,P-4,E-15
7,Almacen,ALMACENA,234,Producto,68,P-10,E-10
7,Almacen,ALMACENA,2971,Producto,181,P-3,E-12
3,Almacen,ALMACENA,1557,Producto,33,P-7,E-4
9,Almacen,ALMACENA,2501,Producto,84,P-1,E-16
4,Almacen,ALMACENA,2855,Producto,57,P-4,E-13
2,Almacen,ALMACENA,1760,Producto,82,P-3,E-9
3,Almacen,ALMACENA,2778,Producto,161,P-8,E-19
8,Almacen,ALMACENA,2781,Producto,98,P-7,E-14
9,Almacen,ALMACENA,1434,Producto,159,P-6,E-15
7,Almacen,ALMACENA,855,Producto,161,P-2,E-20
9,Almacen,ALMACENA,378,Producto,118,P-8,E-12
0,Almacen,ALMACENA,1898,Producto,155,P-6,E-19
5,Almacen,ALMACENA,320,Producto,9,P-2,E-10
7,Almacen,ALMACENA,2018,Producto,14,P-2,E-6
1,Almacen,ALMACENA,2855,Producto,56,P-5,E-6
8,Almacen,ALMACENA,1576,Producto,163,P-1,E-14
8,Almacen,ALMACENA,448,Producto,36,P-6,E-7
8,Almacen,ALMACENA,1959,Producto,105,P-3,E-5
7,Almacen,ALMACENA,1217,Producto,180,P-3,E-10
2,Almacen,ALMACENA,2810,Producto,41,P-8,E-9
4,Almacen,ALMACENA,1148,Producto,41,P-2,E-11
1,Almacen,ALMACENA,1112,Producto,176,P-9,E-16
9,Almacen,ALMACENA,2080,Producto,8,P-4,E-10
2,Almacen,ALMACENA,265,Producto,78,P-4,E-16
3,Almacen,ALMACENA,2616,Producto,9,P-10,E-16
3,Almacen,ALMACENA,2067,Producto,111,P-2,E-20
4,Almacen,ALMACENA,1030,Producto,130,P-5,E-20
0,Almacen,ALMACENA,2576,Producto,6,P-4,E-2
2,Almacen,ALMACENA,2887,Producto,51,P-10,E-13
3,Almacen,ALMACENA,628,Producto,154,P-7,E-12
3,Almacen,ALMACENA,2538,Producto,181,P-9,E-7
3,Almacen,ALMACENA,672,Producto,87,P-9,E-4
1,Almacen,ALMACENA,2079,Producto,148,P-9,E-10
6,Almacen,ALMACENA,1351,Producto,162,P-9,E-12
5,Almacen,ALMACENA,66,Producto,42,P-6,E-11
3,Almacen,ALMACENA,2525,Producto,7,P-7,E-14
2,Almacen,ALMACENA,811,Producto,110,P-5,E-18
0,Almacen,ALMACENA,2347,Producto,74,P-6,E-14
8,Almacen,ALMACENA,2166,Producto,48,P-9,E-11
9,Almacen,ALMACENA,1733,Producto,107,P-6,E-7
7,Almacen,ALMACENA,327,Producto,123,P-10,E-3
6,Almacen,ALMACENA,1347,Producto,54,P-6,E-3
3,Almacen,ALMACENA,1508,Producto,77,P-8,E-2
5,Almacen,ALMACENA,604,Producto,176,P-6,E-2
6,Almacen,ALMACENA,2475,Producto,65,P-2,E-18
1,Almacen,ALMACENA,90,Producto,144,P-10,E-8
5,Almacen,ALMACENA,2045,Producto,97,P-5,E-2
2,Almacen,ALMACENA,738,Producto,35,P-10,E-15
8,Almacen,ALMACENA,1440,Producto,109,P-2,E-5
1,Almacen,ALMACENA,508,Producto,11,P-3,E-18
5,Almacen,ALMACENA,971,Producto,171,P-6,E-15
8,Almacen,ALMACENA,417,Producto,106,P-2,E-14
8,Almacen,ALMACENA,595,Producto,138,P-9,E-5
1,Almacen,ALMACENA,1927,Producto,42,P-10,E-5
4,Almacen,ALMACENA,2948,Producto,154,P-1,E-18
0,Almacen,ALMACENA,2032,Producto,173,P-9,E-13
7,Almacen,ALMACENA,2586,Producto,148,P-10,E-2
2,Almacen,ALMACENA,978,Producto,159,P-3,E-2
4,Almacen,ALMACENA,2452,Producto,114,P-8,E-12
7,Almacen,ALMACENA,1408,Producto,36,P-1,E-10
5,Almacen,ALMACENA,2603,Producto,19,P-4,E-6
2,Almacen,ALMACENA,765,Producto,18,P-4,E-1
3,Almacen,ALMACENA,92,Producto,45,P-9,E-14
1,Almacen,ALMACENA,1195,Producto,188,P-1,E-13
2,Almacen,ALMACENA,1943,Producto,21,P-7,E-13
5,Almacen,ALMACENA,2449,Producto,19,P-6,E-17
5,Almacen,ALMACENA,1735,Producto,19,P-9,E-14
8,Almacen,ALMACENA,2498,Producto,49,P-5,E-8
0,Almacen,ALMACENA,1079,Producto,57,P-8,E-17
8,Almacen,ALMACENA,635,Producto,102,P-5,E-10
1,Almacen,ALMACENA,2861,Producto,116,P-2,E-13
7,Almacen,ALMACENA,1195,Producto,60,P-3,E-19
3,Almacen,ALMACENA,1867,Producto,134,P-9,E-2
5,Almacen,ALMACENA,975,Producto,24,P-5,E-10
8,Almacen,ALMACENA,2524,Producto,182,P-5,E-11
6,Almacen,ALMACENA,977,Producto,192,P-10,E-18
0,Almacen,ALMACENA,779,Producto,80,P-7,E-1
9,Almacen,ALMACENA,1260,Producto,57,P-8,E-11
5,Almacen,ALMACENA,1109,Producto,136,P-3,E-6
8,Almacen,ALMACENA,2602,Producto,26,P-2,E-19
7,Almacen,ALMACENA,287,Producto,56,P-5,E-18
1,Almacen,ALMACENA,1767,Producto,116,P-10,E-13
3,Almacen,ALMACENA,2200,Producto,128,P-1,E-2
9,Almacen,ALMACENA,1851,Producto,179,P-2,E-7
2,Almacen,ALMACENA,1187,Producto,157,P-9,E-19
5,Almacen,ALMACENA,1319,Producto,31,P-6,E-4
1,Almacen,ALMACENA,2010,Producto,163,P-7,E-12
1,Almacen,ALMACENA,1025,Producto,5,P-4,E-7
5,Almacen,ALMACENA,45,Producto,105,P-1,E-11
3,Almacen,ALMACENA,1057,Producto,54,P-7,E-20
0,Almacen,ALMACENA,2064,Producto,33,P-5,E-17
9,Almacen,ALMACENA,694,Producto,144,P-7,E-18
7,Almacen,ALMACENA,368,Producto,38,P-1,E-14
1,Almacen,ALMACENA,2642,Producto,20,P-5,E-1
8,Almacen,ALMACENA,2644,Producto,95,P-5,E-14
6,Almacen,ALMACENA,1753,Producto,20,P-9,E-1
1,Almacen,ALMACENA,1459,Producto,134,P-9,E-13
9,Almacen,ALMACENA,2573,Producto,14,P-5,E-18
7,Almacen,ALMACENA,853,Producto,155,P-3,E-19
2,Almacen,ALMACENA,193,Producto,168,P-7,E-7
1,Almacen,ALMACENA,922,Producto,199,P-5,E-5
8,Almacen,ALMACENA,2848,Producto,45,P-10,E-7
0,Almacen,ALMACENA,1428,Producto,183,P-5,E-15
2,Almacen,ALMACENA,443,Producto,36,P-1,E-13
0,Almacen,ALMACENA,2034,Producto,60,P-3,E-17
0,Almacen,ALMACENA,2968,Producto,178,P-8,E-3
5,Almacen,ALMACENA,1372,Producto,197,P-3,E-19
7,Almacen,ALMACENA,463,Producto,70,P-2,E-6
0,Almacen,ALMACENA,1148,Producto,96,P-4,E-17
3,Almacen,ALMACENA,566,Producto,16,P-1,E-4
2,Almacen,ALMACENA,2996,Producto,179,P-7,E-5
6,Almacen,ALMACENA,1443,Producto,99,P-1,E-11
5,Almacen,ALMACENA,2662,Producto,169,P-7,E-5
9,Almacen,ALMACENA,2253,Producto,127,P-5,E-8
3,Almacen,ALMACENA,326,Producto,169,P-6,E-8
2,Almacen,ALMACENA,2247,Producto,130,P-1,E-9
6,Almacen,ALMACENA,1592,Producto,38,P-5,E-15
8,Almacen,ALMACENA,1089,Producto,61,P-9,E-5
4,Almacen,ALMACENA,348,Producto,59,P-10,E-13
9,Almacen,ALMACENA,2414,Producto,32,P-6,E-10
4,Almacen,ALMACENA,330,Producto,162,P-10,E-8
9,Almacen,ALMACENA,1265,Producto,166,P-8,E-19
3,Almacen,ALMACENA,981,Producto,139,P-7,E-8
7,Almacen,ALMACENA,1658,Producto,133,P-2,E-18
7,Almacen,ALMACENA,1523,Producto,2,P-5,E-5
7,Almacen,ALMACENA,1686,Producto,26,P-2,E-3
0,Almacen,ALMACENA,1662,Producto,154,P-1,E-5
4,Almacen,ALMACENA,2999,Producto,64,P-6,E-9
7,Almacen,ALMACENA,1835,Producto,44,P-4,E-15
5,Almacen,ALMACENA,2796,Producto,43,P-2,E-2
1,Almacen,ALMACENA,2003,Producto,66,P-7,E-10
1,Almacen,ALMACENA,198,Producto,68,P-7,E-7
6,Almacen,ALMACENA,2429,Producto,6,P-3,E-16
1,Almacen,ALMACENA,205,Producto,88,P-7,E-13
3,Almacen,ALMACENA,1530,Producto,63,P-3,E-13
0,Almacen,ALMACENA,804,Producto,102,P-8,E-10
2,Almacen,ALMACENA,1472,Producto,199,P-10,E-7
4,Almacen,ALMACENA,439,Producto,96,P-2,E-3
9,Almacen,ALMACENA,757,Producto,19,P-6,E-19
7,Almacen,ALMACENA,2181,Producto,95,P-5,E-19
7,Almacen,ALMACENA,1829,Producto,133,P-9,E-12
8,Almacen,ALMACENA,531,Producto,139,P-4,E-11
0,Almacen,ALMACENA,2509,Producto,169,P-7,E-10
8,Almacen,ALMACENA,1617,Producto,103,P-4,E-6
0,Almacen,ALMACENA,2351,Producto,160,P-9,E-2
2,Almacen,ALMACENA,2393,Producto,121,P-8,E-18
3,Almacen,ALMACENA,2472,Producto,157,P-7,E-11
1,Almacen,ALMACENA,1753,Producto,137,P-7,E-4
5,Almacen,ALMACENA,2743,Producto,47,P-8,E-6
5,Almacen,ALMACENA,1553,Producto,185,P-10,E-12
1,Almacen,ALMACENA,2747,Producto,161,P-7,E-14
7,Almacen,ALMACENA,628,Producto,3,P-10,E-4
5,Almacen,ALMACENA,1330,Producto,142,P-3,E-4
9,Almacen,ALMACENA,1680,Producto,22,P-7,E-7
2,Almacen,ALMACENA,2910,Producto,169,P-5,E-14
9,Almacen,ALMACENA,355,Producto,59,P-3,E-2
6,Almacen,ALMACENA,1239,Producto,20,P-4,E-3
2,Almacen,ALMACENA,2525,Producto,75,P-4,E-2
8,Almacen,ALMACENA,2069,Producto,122,P-5,E-20
9,Almacen,ALMACENA,1429,Producto,5,P-6,E-7
0,Almacen,ALMACENA,768,Producto,66,P-7,E-20
6,Almacen,ALMACENA,1463,Producto,17,P-5,E-7
0,Almacen,ALMACENA,723,Producto,115,P-9,E-1
9,Almacen,ALMACENA,688,Producto,71,P-6,E-16
9,Almacen,ALMACENA,2345,Producto,190,P-1,E-20
3,Almacen,ALMACENA,2891,Producto,4,P-5,E-13
1,Almacen,ALMACENA,1249,Producto,16,P-10,E-9
3,Almacen,ALMACENA,2295,Producto,172,P-2,E-4
2,Almacen,ALMACENA,2026,Producto,148,P-3,E-7
5,Almacen,ALMACENA,2281,Producto,18,P-9,E-1
8,Almacen,ALMACENA,690,Producto,44,P-8,E-6
4,Almacen,ALMACENA,403,Producto,154,P-2,E-1
4,Almacen,ALMACENA,2465,Producto,3,P-6,E-9
7,Almacen,ALMACENA,1640,Producto,27,P-9,E-14
8,Almacen,ALMACENA,816,Producto,69,P-10,E-4
5,Almacen,ALMACENA,1629,Producto,25,P-4,E-15
0,Almacen,ALMACENA,1958,Producto,27,P-6,E-2
1,Almacen,ALMACENA,2883,Producto,15,P-1,E-15
3,Almacen,ALMACENA,2319,Producto,170,P-7,E-9
8,Almacen,ALMACENA,2204,Producto,86,P-10,E-4
5,Almacen,ALMACENA,1661,Producto,23,P-3,E-9
8,Almacen,ALMACENA,1300,Producto,8,P-4,E-6
9,Almacen,ALMACENA,1254,Producto,65,P-4,E-20
4,Almacen,ALMACENA,111,Producto,29,P-1,E-19
7,Almacen,ALMACENA,2925,Producto,49,P-5,E-17
0,Almacen,ALMACENA,2941,Producto,1,P-3,E-13
6,Almacen,ALMACENA,2762,Producto,61,P-6,E-5
2,Almacen,ALMACENA,2655,Producto,181,P-1,E-10
2,Almacen,ALMACENA,2234,Producto,152,P-4,E-17
1,Almacen,ALMACENA,339,Producto,106,P-2,E-19
2,Almacen,ALMACENA,2990,Producto,99,P-1,E-5
4,Almacen,ALMACENA,2585,Producto,90,P-3,E-9
4,Almacen,ALMACENA,1949,Producto,103,P-1,E-18
8,Almacen,ALMACENA,2567,Producto,133,P-4,E-3
2,Almacen,ALMACENA,2448,Producto,170,P-6,E-1
5,Almacen,ALMACENA,2571,Producto,23,P-5,E-15
3,Almacen,ALMACENA,2592,Producto,62,P-4,E-8
0,Almacen,ALMACENA,1930,Producto,102,P-2,E-15
6,Almacen,ALMACENA,1404,Producto,75,P-3,E-13
7,Almacen,ALMACENA,1521,Producto,75,P-6,E-19
5,Almacen,ALMACENA,2238,Producto,45,P-2,E-6
5,Almacen,ALMACENA,1566,Producto,198,P-7,E-20
8,Almacen,ALMACENA,2341,Producto,48,P-3,E-17
9,Almacen,ALMACENA,1790,Producto,95,P-7,E-2
2,Almacen,ALMACENA,2234,Producto,133,P-3,E-3
1,Almacen,ALMACENA,1096,Producto,189,P-6,E-16
6,Almacen,ALMACENA,2950,Producto,33,P-8,E-16
3,Almacen,ALMACENA,428,Producto,38,P-8,E-18
5,Almacen,ALMACENA,2669,Producto,72,P-6,E-3
5,Almacen,ALMACENA,2050,Producto,7,P-8,E-10
0,Almacen,ALMACENA,777,Producto,172,P-9,E-10
0,Almacen,ALMACENA,1310,Producto,181,P-7,E-12
9,Almacen,ALMACENA,2227,Producto,66,P-9,E-10
0,Almacen,ALMACENA,78,Producto,170,P-5,E-17
3,Almacen,ALMACENA,1878,Producto,12,P-4,E-17
7,Almacen,ALMACENA,1345,Producto,148,P-4,E-4
3,Almacen,ALMACENA,1363,Producto,125,P-9,E-8
7,Almacen,ALMACENA,2632,Producto,7,P-8,E-20
4,Almacen,ALMACENA,908,Producto,109,P-8,E-7
1,Almacen,ALMACENA,38,Producto,105,P-5,E-2
5,Almacen,ALMACENA,2332,Producto,198,P-8,E-3
6,Almacen,ALMACENA,2701,Producto,6,P-4,E-12
9,Almacen,ALMACENA,785,Producto,79,P-7,E-4
4,Almacen,ALMACENA,2701,Producto,189,P-7,E-7
5,Almacen,ALMACENA,1350,Producto,136,P-8,E-17
2,Almacen,ALMACENA,1420,Producto,173,P-5,E-1
6,Almacen,ALMACENA,535,Producto,103,P-3,E-9
4,Almacen,ALMACENA,542,Producto,46,P-7,E-2
6,Almacen,ALMACENA,2544,Producto,198,P-6,E-9
0,Almacen,ALMACENA,2700,Producto,21,P-8,E-13
6,Almacen,ALMACENA,1404,Producto,146,P-2,E-10
3,Almacen,ALMACENA,1174,Producto,144,P-10,E-10
2,Almacen,ALMACENA,2779,Producto,116,P-1,E-15
4,Almacen,ALMACENA,1878,Producto,75,P-10,E-1
5,Almacen,ALMACENA,607,Producto,85,P-5,E-16
3,Almacen,ALMACENA,1414,Producto,112,P-7,E-14
0,Almacen,ALMACENA,2018,Producto,30,P-8,E-7
9,Almacen,ALMACENA,1379,Producto,45,P-7,E-9
3,Almacen,ALMACENA,2754,Producto,188,P-4,E-8
8,Almacen,ALMACENA,386,Producto,171,P-2,E-12
7,Almacen,ALMACENA,395,Producto,48,P-8,E-13
4,Almacen,ALMACENA,851,Producto,195,P-8,E-10
8,Almacen,ALMACENA,2702,Producto,4,P-5,E-19
2,Almacen,ALMACENA,792,Producto,53,P-7,E-7
2,Almacen,ALMACENA,653,Producto,77,P-10,E-9
9,Almacen,ALMACENA,1065,Producto,134,P-9,E-18
1,Almacen,ALMACENA,1751,Producto,182,P-9,E-17
0,Almacen,ALMACENA,33,Producto,140,P-9,E-18
3,Almacen,ALMACENA,2789,Producto,108,P-8,E-4
9,Almacen,ALMACENA,2347,Producto,14,P-10,E-1
5,Almacen,ALMACENA,1582,Producto,197,P-5,E-8
7,Almacen,ALMACENA,1895,Producto,89,P-8,E-3
0,Almacen,ALMACENA,2441,Producto,164,P-7,E-2
6,Almacen,ALMACENA,1638,Producto,140,P-3,E-16
7,Almacen,ALMACENA,2768,Producto,81,P-9,E-20
7,Almacen,ALMACENA,1707,Producto,117,P-8,E-7
4,Almacen,ALMACENA,1317,Producto,40,P-5,E-16
3,Almacen,ALMACENA,2222,Producto,66,P-10,E-5
4,Almacen,ALMACENA,2991,Producto,148,P-1,E-18
8,Almacen,ALMACENA,1885,Producto,192,P-3,E-16
0,Almacen,ALMACENA,2769,Producto,116,P-4,E-3
7,Almacen,ALMACENA,2516,Producto,15,P-3,E-20
3,Almacen,ALMACENA,952,Producto,32,P-9,E-12
6,Almacen,ALMACENA,1458,Producto,11,P-8,E-6
9,Almacen,ALMACENA,1448,Producto,62,P-9,E-6
3,Almacen,ALMACENA,1429,Producto,157,P-4,E-2
9,Almacen,ALMACENA,2970,Producto,89,P-8,E-2
6,Almacen,ALMACENA,1508,Producto,4,P-6,E-20
5,Almacen,ALMACENA,1165,Producto,198,P-1,E-20
4,Almacen,ALMACENA,2758,Producto,22,P-10,E-19
0,Almacen,ALMACENA,2658,Producto,29,P-3,E-1
3,Almacen,ALMACENA,1377,Producto,62,P-7,E-1
4,Almacen,ALMACENA,1079,Producto,58,P-10,E-8
1,Almacen,ALMACENA,2712,Producto,156,P-1,E-13
4,Almacen,ALMACENA,2402,Producto,42,P-4,E-11
4,Almacen,ALMACENA,1900,Producto,21,P-3,E-2
3,Almacen,ALMACENA,588,Producto,63,P-10,E-3
6,Almacen,ALMACENA,2587,Producto,22,P-4,E-1
3,Almacen,ALMACENA,2377,Producto,14,P-7,E-1
0,Almacen,ALMACENA,1895,Producto,14,P-9,E-14
6,Almacen,ALMACENA,2289,Producto,86,P-6,E-15
0,Almacen,ALMACENA,2568,Producto,186,P-7,E-8
8,Almacen,ALMACENA,593,Producto,135,P-8,E-3
7,Almacen,ALMACENA,2770,Producto,94,P-5,E-4
0,Almacen,ALMACENA,1122,Producto,34,P-5,E-14
9,Almacen,ALMACENA,396,Producto,41,P-4,E-4
8,Almacen,ALMACENA,2689,Producto,194,P-3,E-16
1,Almacen,ALMACENA,1642,Producto,76,P-8,E-19
4,Almacen,ALMACENA,2717,Producto,5,P-1,E-6
4,Almacen,ALMACENA,1296,Producto,138,P-8,E-12
4,Almacen,ALMACENA,2294,Producto,131,P-3,E-7
7,Almacen,ALMACENA,1729,Producto,41,P-10,E-1
9,Almacen,ALMACENA,1361,Producto,143,P-7,E-9
2,Almacen,ALMACENA,204,Producto,133,P-2,E-15
8,Almacen,ALMACENA,1439,Producto,154,P-3,E-19
8,Almacen,ALMACENA,2699,Producto,68,P-9,E-17
3,Almacen,ALMACENA,603,Producto,163,P-7,E-9
2,Almacen,ALMACENA,1177,Producto,119,P-3,E-6
2,Almacen,ALMACENA,2772,Producto,10,P-5,E-15
7,Almacen,ALMACENA,2461,Producto,175,P-6,E-14
1,Almacen,ALMACENA,1369,Producto,120,P-8,E-7
7,Almacen,ALMACENA,2000,Producto,181,P-3,E-18
1,Almacen,ALMACENA,882,Producto,198,P-8,E-8
6,Almacen,ALMACENA,667,Producto,89,P-2,E-19
9,Almacen,ALMACENA,1686,Producto,77,P-4,E-3
6,Almacen,ALMACENA,2092,Producto,183,P-7,E-14
2,Almacen,ALMACENA,657,Producto,65,P-1,E-19
9,Almacen,ALMACENA,1989,Producto,183,P-3,E-12
3,Almacen,ALMACENA,1728,Producto,155,P-2,E-16
7,Almacen,ALMACENA,79,Producto,179,P-7,E-20
0,Almacen,ALMACENA,2203,Producto,193,P-6,E-7
9,Almacen,ALMACENA,925,Producto,159,P-8,E-5
4,Almacen,ALMACENA,260,Producto,78,P-9,E-16
7,Almacen,ALMACENA,2311,Producto,151,P-8,E-14
6,Almacen,ALMACENA,629,Producto,43,P-6,E-1
0,Almacen,ALMACENA,2953,Producto,103,P-4,E-4
3,Almacen,ALMACENA,1332,Producto,136,P-7,E-17
9,Almacen,ALMACENA,401,Producto,176,P-6,E-19
6,Almacen,ALMACENA,635,Producto,192,P-2,E-4
6,Almacen,ALMACENA,2387,Producto,186,P-1,E-18
4,Almacen,ALMACENA,1558,Producto,46,P-4,E-15
0,Almacen,ALMACENA,209,Producto,100,P-2,E-3
7,Almacen,ALMACENA,2135,Producto,199,P-5,E-8
0,Almacen,ALMACENA,2981,Producto,135,P-4,E-6
6,Almacen,ALMACENA,62,Producto,137,P-4,E-4
9,Almacen,ALMACENA,2148,Producto,25,P-2,E-7
0,Almacen,ALMACENA,1930,Producto,140,P-1,E-19
5,Almacen,ALMACENA,2673,Producto,5,P-8,E-14
2,Almacen,ALMACENA,1906,Producto,69,P-10,E-13
6,Almacen,ALMACENA,1265,Producto,32,P-6,E-5
4,Almacen,ALMACENA,2742,Producto,5,P-10,E-14
5,Almacen,ALMACENA,942,Producto,33,P-9,E-2
1,Almacen,ALMACENA,2038,Producto,130,P-7,E-7
5,Almacen,ALMACENA,618,Producto,15,P-5,E-1
2,Almacen,ALMACENA,282,Producto,69,P-5,E-7
8,Almacen,ALMACENA,1059,Producto,1,P-2,E-11
1,Almacen,ALMACENA,1828,Producto,186,P-2,E-20
5,Almacen,ALMACENA,2550,Producto,22,P-5,E-8
1,Almacen,ALMACENA,5,Producto,6,P-3,E-2
3,Almacen,ALMACENA,126,Producto,34,P-2,E-2
8,Almacen,ALMACENA,2397,Producto,49,P-9,E-19
3,Almacen,ALMACENA,635,Producto,163,P-4,E-16
6,Almacen,ALMACENA,1167,Producto,150,P-1,E-5
6,Almacen,ALMACENA,1656,Producto,98,P-8,E-13
1,Almacen,ALMACENA,1662,Producto,199,P-3,E-11
1,Almacen,ALMACENA,2784,Producto,177,P-8,E-8
3,Almacen,ALMACENA,2780,Producto,152,P-7,E-11
0,Almacen,ALMACENA,1215,Producto,170,P-6,E-11
7,Almacen,ALMACENA,1331,Producto,167,P-9,E-14
6,Almacen,ALMACENA,2986,Producto,122,P-8,E-8
8,Almacen,ALMACENA,1994,Producto,114,P-4,E-12
1,Almacen,ALMACENA,1416,Producto,41,P-3,E-18
3,Almacen,ALMACENA,270,Producto,74,P-7,E-11
8,Almacen,ALMACENA,2184,Producto,63,P-9,E-14
0,Almacen,ALMACENA,2216,Producto,8,P-10,E-16
0,Almacen,ALMACENA,786,Producto,48,P-8,E-7
5,Almacen,ALMACENA,2951,Producto,164,P-6,E-19
9,Almacen,ALMACENA,1771,Producto,110,P-10,E-13
8,Almacen,ALMACENA,2741,Producto,94,P-3,E-6
5,Almacen,ALMACENA,582,Producto,12,P-5,E-7
8,Almacen,ALMACENA,2315,Producto,122,P-6,E-11
7,Almacen,ALMACENA,61,Producto,195,P-3,E-2
4,Almacen,ALMACENA,2883,Producto,155,P-10,E-16
7,Almacen,ALMACENA,2998,Producto,62,P-9,E-12
9,Almacen,ALMACENA,96,Producto,28,P-4,E-14
5,Almacen,ALMACENA,2182,Producto,200,P-1,E-16
0,Almacen,ALMACENA,265,Producto,172,P-10,E-12
9,Almacen,ALMACENA,2227,Producto,63,P-4,E-18
4,Almacen,ALMACENA,1919,Producto,158,P-10,E-20
1,Almacen,ALMACENA,18,Producto,69,P-3,E-8
1,Almacen,ALMACENA,2119,Producto,187,P-10,E-20
5,Almacen,ALMACENA,2538,Producto,166,P-9,E-12
